 lon    lat     emax   emin  azi    delta  shear  2nd-strn
 67.30  36.75 -11.74 -17.28 -87.57 -29.02   2.77  25.28
 66.00  42.50   0.70  -2.70 238.39  -2.00   1.70   2.43
 67.73  35.50  -8.68 -24.31 -62.38 -32.99   7.81  29.62
 66.43  39.75   9.25   2.95 205.25  12.21   3.15  11.03
 66.87  38.00  17.68 -38.68  12.41 -21.00  28.18  33.54
 66.00  42.00  -0.11  -2.50  44.04  -2.61   1.19   2.55
 66.00  41.50   0.02  -1.38   6.48  -1.36   0.70   1.37
 66.43  39.25  17.00 -35.51  14.10 -18.51  26.26  30.76
 67.30  36.25 -12.85 -17.04 -79.25 -29.88   2.09  25.96
 66.87  37.50  16.26 -11.68 181.60   4.58  13.97  14.52
 67.73  35.00  -3.18 -21.06 -56.80 -24.24   8.94  22.82
 66.00  41.00   2.30  -0.87 164.01   1.43   1.59   2.01
 66.43  38.75  21.44 -39.19  13.61 -17.74  30.31  33.99
 66.00  40.50   4.06  -1.37 180.78   2.68   2.72   3.58
 67.30  35.75 -10.13 -15.94 -69.10 -26.08   2.90  22.77
 66.87  37.00   5.78  -9.61  10.93  -3.83   7.69   8.38
 68.00  34.00  -0.72 -18.95 -40.03 -19.66   9.11  19.31
 66.43  38.25  21.39 -42.14  13.97 -20.75  31.77  36.50
 67.73  34.46  -3.24 -19.97 -51.00 -23.21   8.36  21.77
 66.00  40.00   7.59  -8.63  19.75  -1.04   8.11   8.16
 66.87  36.50  -0.25 -10.95  11.00 -11.21   5.35  11.08
 67.30  35.25  -4.37 -14.90 -65.65 -19.27   5.27  17.50
 66.00  39.50  14.16 -31.06  20.06 -16.90  22.61  26.94
 66.43  37.75  21.08 -22.96  10.30  -1.89  22.02  22.08
 66.00  39.00  14.40 -37.72  15.25 -23.32  26.06  32.97
 66.87  36.00  -2.39  -9.85   5.24 -12.24   3.73  11.24
 66.43  37.25  16.04  -8.25 188.02   7.79  12.15  13.90
 66.00  38.50  17.84 -41.64  14.83 -23.80  29.74  36.18
 67.29  34.61  -3.58 -14.06 -60.31 -17.64   5.24  16.15
 67.50  34.00  -2.29 -18.60 -50.61 -20.89   8.16  19.85
 66.43  36.75   6.76  -6.18 189.77   0.58   6.47   6.49
 66.87  35.50  -3.17  -7.27   3.15 -10.44   2.05   9.27
 66.00  38.00  18.38 -31.07  12.69 -12.69  24.73  27.06
 66.43  36.25   2.14  -6.31   4.19  -4.18   4.22   5.56
 66.87  35.00  -3.42  -4.07 -19.91  -7.49   0.32   6.49
 66.00  37.50  15.83  -9.89 189.46   5.93  12.86  13.85
 66.43  35.75   0.02  -5.96   0.69  -5.93   2.99   5.94
 66.00  37.00   9.50  -3.17 189.37   6.33   6.33   8.38
 66.87  34.50  -2.17  -4.05 -30.99  -6.22   0.94   5.47
 67.00  34.00  -2.11  -5.43 -33.83  -7.53   1.66   6.73
 66.00  36.50   4.93  -2.85 183.99   2.07   3.89   4.28
 66.43  35.25  -1.48  -3.92   9.78  -5.40   1.22   4.83
 66.00  36.00   2.07  -3.59  -2.02  -1.52   2.83   3.12
 66.44  34.71  -1.37  -3.20 -15.57  -4.57   0.92   4.06
 66.00  35.50   0.28  -3.60  -6.00  -3.32   1.94   3.47
 66.50  34.00  -1.23  -3.66 -29.60  -4.89   1.21   4.40
 66.00  35.00  -0.88  -2.56 -19.82  -3.44   0.84   3.10
 66.00  34.50  -0.64  -3.18 -21.93  -3.82   1.27   3.54
 66.00  34.00  -0.70  -2.77 -31.11  -3.47   1.03   3.18
